"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"46981","SN 2019tbb","02:30:10.604","+14:20:09.40","SN Ia","0.07","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF19acgbzam","P48 - ZTF-Cam, PS1 - GPC1","APO-3.5m - DIS","1","1","","19.35","r-ZTF","2019-10-20 07:01:16.000","ZTF_AMPEL_NEW","",""
"46976","SN 2019taw","08:47:18.697","-14:56:27.46","SN Ia","0.056","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+, ZTF","ATLAS; ZTF","ZTF19acechlg","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.74","g-ZTF","2019-10-09 12:02:52.000","ZTF_Bot1","",""
"46963","SN 2019tak","03:56:56.787","+15:44:59.31","SN Ia","0.086","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF19acgcxop","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.25","r-ZTF","2019-10-19 08:55:20.000","ZTF_AMPEL_NEW","",""
"46961","SN 2019tai","10:16:39.437","+34:32:50.83","SN Ia","0.106","","","ZTF","ZTF","ZTF","ZTF","ZTF19acbvquo","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.99","g-ZTF","2019-10-02 12:07:12.000","ZTF_Bot1","",""
"46960","SN 2019tah","03:55:10.132","+25:20:34.46","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF19acchtyp","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.07","r-ZTF","2019-10-03 09:12:57.000","ZTF_Bot1","",""
"46959","SN 2019tag","01:44:58.574","+15:32:40.31","SN Ia","0.0704","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF19acgmkrt","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.42","r-ZTF","2019-10-22 03:15:57.000","ZTF_AMPEL_NEW","",""
"46948","SN 2019szv","06:43:30.860","-35:45:53.28","SN Ia","0.033","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts","ATLAS19ynh","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.4","orange-ATLAS","2019-10-21 12:59:02.000","ATLAS_Bot1","",""
"46946","SN 2019szt","03:59:58.630","-27:42:14.18","SN Ia","0.069","WISEA J035958.69-274212.1","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","ALeRCE; GaiaAlerts","ZTF19acgouje","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6077","g-ZTF","2019-10-21 11:33:28.000","ALeRCE","",""
"46934","SN 2019szh","09:48:42.280","-08:44:03.84","SN Ia","0.047776","WISEA J094842.55-084403.9","0.047776","ALeRCE, ZTF, GaiaAlerts, Pan-STARRS1","ZTF, GaiaAlerts, Pan-STARRS1","ZTF","ALeRCE; GaiaAlerts; Pan-STARRS1; ZTF","ZTF19acekkts","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.2841","r-ZTF","2019-10-20 12:29:09.000","ALeRCE","",""
"46932","SN 2019szf","10:28:35.830","+08:12:00.90","SN Ia","0.07049","2MASX J10283567+0812057","0.070481","ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF19acgjosf","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.3122","r-ZTF","2019-10-20 12:27:12.000","ALeRCE","",""
"46931","SN 2019sze","11:17:29.128","+28:46:48.35","SN Ia","0.047","WISEA J111729.02+284643.9","0.046092","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19acdlami","P48 - ZTF-Cam","","1","1","","18.2543","r-ZTF","2019-10-20 12:20:39.000","ALeRCE","",""
"46929","SN 2019szc","11:46:27.370","+34:16:45.95","SN Ia","0.07","SDSS J114627.64+341640.9","0.107","ALeRCE, ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ALeRCE; ATLAS; GaiaAlerts; ZTF","ZTF19acfrntd","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.7279","r-ZTF","2019-10-20 12:18:41.000","ALeRCE","",""
"46926","SN 2019syz","12:26:05.324","+68:01:05.82","SN Ia","0.038","SDSS J122605.30+680107.8","0.033","ALeRCE, ZTF","ZTF","ZTF","ALeRCE; ZTF","ZTF19acgjnis","P48 - ZTF-Cam","P60 - SEDM","1","1","","17.6815","r-ZTF","2019-10-20 12:15:27.000","ALeRCE","",""
"46919","SN 2019sys","03:01:25.325","+04:14:21.80","SN Ia","0.07","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF19acgcdas","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.08","r-ZTF","2019-10-18 07:31:31.000","ZTF_AMPEL_NEW","",""
"46911","SN 2019syl","18:03:31.869","+74:49:58.57","SN Ia","0.055","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF19acfsqjx","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.36","r-ZTF","2019-10-21 03:25:16.000","ZTF_AMPEL_NEW","",""
"46909","SN 2019syj","21:06:23.214","-08:40:58.49","SN Ia","0.0829","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgjuua","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.18","r-ZTF","2019-10-21 02:18:48.000","ZTF_AMPEL_NEW","",""
"46905","SN 2019syf","20:43:08.651","+05:38:57.82","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF19acfecsg","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1","g-ZTF","2019-10-17 04:25:58.000","ZTF_AMPEL_NEW","",""
"46904","SN 2019sye","19:15:59.004","+41:16:00.40","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgemzm","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.85","r-ZTF","2019-10-14 04:39:21.000","ZTF_Bot1","",""
"46903","SN 2019syd","19:30:30.014","-00:28:15.50","SN Ia","0.024","","","ZTF","ZTF","ZTF","ZTF","ZTF19aceidtc","P48 - ZTF-Cam","P200 - DBSP","1","1","","17.83","r-ZTF","2019-10-11 02:34:04.000","ZTF_Bot1","",""
"46886","SN 2019sxm","11:30:35.710","+68:40:50.99","SN Ia","0.05","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19acgjnfz","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.03","r-ZTF","2019-10-20 12:13:26.000","ZTF_AMPEL_NEW","",""
"46876","SN 2019sxd","04:26:14.341","+32:54:14.84","SN Ia","","","","ZTF","ZTF","LOSS","ZTF","ZTF19acdsqir","P48 - ZTF-Cam","Lick-3m - KAST","1","1","","20.77","g-ZTF","2019-10-07 10:50:52.000","ZTF_Bot1","",""
"46857","SN 2019swk","08:49:14.762","-10:51:45.29","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgeabh","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.21","r-ZTF","2019-10-14 11:57:27.000","ZTF_AMPEL_COMPLETE","",""
"46854","SN 2019swh","07:22:09.120","-29:13:35.62","SN Ia","0.010094","ESO428-023","0.010124","DLT40, GaiaAlerts","DLT40, GaiaAlerts","DLT40","DLT40; GaiaAlerts","DLT19n","Gaia - Gaia-photometric, Other - Other","FTN - FLOYDS-N","1","1","","15.849","Clear-","2019-10-06 09:00:00.000","Lundquist","",""
"46841","SN 2019svu","02:39:23.465","+12:40:49.72","SN Ia","0.047","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1","ATLAS19yln","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","17.619","orange-ATLAS","2019-10-19 11:15:21.000","ATLAS_Bot1","",""
"46822","SN 2019svb","05:29:28.733","-01:43:12.26","SN Ia","0.051","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF19acgcshq","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.9","r-ZTF","2019-10-19 08:38:23.000","ZTF_AMPEL_NEW","",""
"46810","SN 2019sup","07:28:23.332","+53:13:58.66","SN Ia","0.035","","","ZTF","ZTF","ZTF","ZTF","ZTF19acgdfjt","P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.8","r-ZTF","2019-10-16 12:53:08.000","ZTF_AMPEL_NEW","",""
"46804","SN 2019suj","22:51:51.431","+23:32:19.95","SN Ia","0.104","","","ATLAS, ZTF","ATLAS, ZTF","Padova-Asiago","ATLAS; ZTF","ATLAS19ykx","ATLAS1 - ACAM1, P48 - ZTF-Cam","Ekar - AFOSC","1","1","","19.51","cyan-ATLAS","2019-10-19 07:40:48.000","ATLAS_Bot1","",""
"46799","SN 2019suf","03:13:41.308","+02:35:47.60","SN Ia","0.04","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS19ykk","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.432","orange-ATLAS","2019-10-18 13:14:52.000","ATLAS_Bot1","",""
"46797","SN 2019sud","02:18:33.886","+06:40:40.26","SN Ia","0.05","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS19yki","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.764","orange-ATLAS","2019-10-18 11:09:36.000","ATLAS_Bot1","",""
"46796","SN 2019suc","02:27:46.723","-03:48:07.43","SN Ia","0.07","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS19ykh","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.119","orange-ATLAS","2019-10-18 10:58:04.000","ATLAS_Bot1","",""
"46794","SN 2019sua","08:18:35.580","+56:34:18.59","SN Ia","0.045347","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ATLAS19ykg","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.895","orange-ATLAS","2019-10-18 14:16:48.000","ATLAS_Bot1","",""
"46791","SN 2019stx","01:39:36.415","-00:26:48.06","SN Ia","0.058","","","ZTF","ZTF","ZTF","ZTF","ZTF19acfxbki","P48 - ZTF-Cam","P200 - DBSP","1","1","","18.95","g-ZTF","2019-10-19 04:28:37.000","ZTF_AMPEL_NEW","",""
