"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"29410","SN 2018fwn","03:29:34.360","-19:41:40.74","SN Ia","0.0444","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ATLAS18ule","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.473","orange-ATLAS","2018-09-06 13:14:52.000","ATLAS_Bot1","",""
"29405","SN 2018fwi","22:47:46.564","-31:15:33.70","SN Ia","0.115","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18ukz","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.592","orange-ATLAS","2018-09-02 10:00:28.000","ATLAS_Bot1","",""
"29395","SN 2018fvy","01:32:16.227","-33:06:05.61","SN Ia","0.036","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18ukk","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.914","orange-ATLAS","2018-09-06 11:55:40.000","ATLAS_Bot1","",""
"29393","SN 2018fvw","21:02:20.233","+19:57:46.25","SN Ia","0.04","","","ZTF","ZTF","None","ZTF","ZTF18absnqyo","P48 - ZTF-Cam","Lick-3m - KAST","1","1","","19.94","g-ZTF","2018-09-03 06:02:52.000","ZTF_Bot1","",""
"29388","SN 2018fvr","15:52:22.190","+22:55:56.35","SN Ia","0.05273","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ATLAS18ukd","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.377","orange-ATLAS","2018-09-06 05:54:14.000","ATLAS_Bot1","",""
"29387","SN 2018fvq","21:31:32.378","-27:15:43.56","SN Ia","0.073","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18ukb","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.138","orange-ATLAS","2018-09-06 09:11:31.000","ATLAS_Bot1","",""
"29383","SN 2018fvm","20:37:27.770","-37:43:17.15","SN Ia","0.018","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ePESSTO","ATLAS; GaiaAlerts","ATLAS18ujx","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.787","orange-ATLAS","2018-09-06 08:22:33.000","ATLAS_Bot1","",""
"29382","SN 2018fvl","21:01:12.287","+14:29:07.54","SN Ia","0.0658","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ujw","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.746","orange-ATLAS","2018-09-06 10:07:40.000","ATLAS_Bot1","",""
"29380","SN 2018fvj","04:29:31.250","-11:01:51.60","SN Ia","0.066","2MASS J04293073-1101519","","ASAS-SN, GaiaAlerts, ATLAS, Pan-STARRS1","ASAS-SN, GaiaAlerts, ATLAS, Pan-STARRS1","ePESSTO","ASAS-SN; ATLAS; GaiaAlerts; Pan-STARRS1","ASASSN-18uh","ASASSN-2 - Cassius, ASASSN-3 - Paczynski, ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","17.9","g-Sloan","2018-09-06 06:28:48.000","Vallely","",""
"29379","SN 2018fvi","01:57:42.570","-67:11:13.50","SN Ia","0.04042","AM 0156-672 ","0.040421","ASAS-SN, OGLE","ASAS-SN, OGLE","None","ASAS-SN; OGLE","ASASSN-18ug","ASASSN-2 - Cassius, OGLE-1.3m - OGLEIV-Cam","SOAR - Goodman","1","1","","16.7","V-Johnson","2018-09-04 07:12:00.000","Stanek","",""
"29378","SN 2018fvh","01:15:10.214","-18:10:59.56","SN Ia","0.073","2MASX J01151030-1810578","","ASAS-SN","ASAS-SN","ePESSTO","ASAS-SN","ASASSN-18ue","ASASSN-2 - Cassius, ASASSN-3 - Paczynski","ESO-NTT - EFOSC2-NTT","1","1","","17.7","g-Sloan","2018-09-06 04:48:00.000","Stanek","",""
"29372","SN 2018fvb","16:00:00.648","-11:05:27.71","SN Ia","0.051","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18ujl","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.239","orange-ATLAS","2018-08-30 07:10:33.000","ATLAS_Bot1","",""
"29371","SN 2018fva","23:32:34.752","+08:45:10.38","SN Ia","0.074","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18uiw","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.747","orange-ATLAS","2018-08-31 12:20:09.000","ATLAS_Bot1","",""
"29365","SN 2018fuu","23:24:56.604","+09:25:52.68","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF18absgnio","P48 - ZTF-Cam","","1","1","","17.81","g-ZTF","2018-09-01 06:20:09.000","ZTF_Bot1","",""
"29361","SN 2018fuq","20:06:04.720","+54:57:28.82","SN Ia","0.036","","","ATLAS","ATLAS","None","ATLAS","ATLAS18ugp","ATLAS1 - ACAM1","LT - SPRAT","1","1","","18.547","orange-ATLAS","2018-09-05 09:27:21.000","ATLAS_Bot1","",""
"29357","SN 2018fum","01:36:11.257","+27:16:29.33","SN Ia","0.06","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ugj","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.782","orange-ATLAS","2018-09-02 14:31:12.000","ATLAS_Bot1","",""
"29355","SN 2018fuk","05:45:07.240","-79:23:47.58","SN Ia","0.018","ESO 016- G 011","0.017582","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ePESSTO","ASAS-SN; GaiaAlerts","ASASSN-18ud","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17","g-Sloan","2018-09-05 09:21:36.000","Vallely","",""
"29354","SN 2018fuj","04:30:58.573","-26:46:52.21","SN Ia","0.051","2MASX J04305853-2646501","0.050745","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO","ASAS-SN; ATLAS","ASASSN-18uc","ASASSN-3 - Paczynski, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.4","g-Sloan","2018-09-05 09:07:12.000","Vallely","",""
"29346","SN 2018fub","00:40:30.760","-50:41:15.36","SN Ia","0.0288","2MASX J00403068-5041153","","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","None","ASAS-SN; GaiaAlerts","ASASSN-18ty","ASASSN-3 - Paczynski, Gaia - Gaia-photometric","SOAR - Goodman","1","1","","17.3","g-Sloan","2018-09-05 06:14:24.000","Stanek","",""
"29343","SN 2018fty","02:26:47.304","-09:04:02.32","SN Ia","0.0543","","","ZTF","ZTF","ZTF","ZTF","ZTF18abshmro","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.73","r-ZTF","2018-09-01 10:32:09.000","ZTF_Bot1","",""
"29339","SN 2018ftu","01:34:41.547","-05:38:05.25","SN Ia","0.062556","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abshtdj","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.98","g-ZTF","2018-09-01 11:25:26.000","ZTF_Bot1","",""
"29338","SN 2018ftt","17:36:27.050","+22:29:25.96","SN Ia","0.056","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzeym","P48 - ZTF-Cam","","1","1","","20.07","g-ZTF","2018-08-31 03:36:00.000","ZTF_Bot1","",""
"29323","SN 2018fte","01:44:08.277","+07:58:37.39","SN Ia","0.062","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ufa","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.197","orange-ATLAS","2018-09-03 14:12:28.000","ATLAS_Bot1","",""
"29322","SN 2018ftd","02:01:16.104","-01:13:26.46","SN Ia","0.062","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1","ATLAS18uez","ATLAS1 - ACAM1, PS1 - GPC1","","1","1","","18.187","orange-ATLAS","2018-09-01 15:02:52.000","ATLAS_Bot1","",""
"29321","SN 2018ftc","23:28:03.991","+09:46:14.99","SN Ia","0.05","2MASX J23280396+0946153 ","","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO","ASAS-SN; ATLAS","ASASSN-18tu","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.4","g-Sloan","2018-09-04 06:00:00.000","Stanek","",""
"29312","SN 2018fst","01:19:32.288","-18:10:24.46","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aboebsg","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.85","g-ZTF","2018-08-21 10:14:52.000","ZTF_Bot1","",""
"29311","SN 2018fss","03:06:26.805","+41:12:49.79","SN Ia","0.06","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrytwr","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8","g-ZTF","2018-08-30 10:40:48.000","ZTF_Bot1","",""
"29310","SN 2018fsr","07:49:07.338","+32:58:50.22","SN Ia","0.02766","","","ZTF","ZTF","ZTF","ZTF","ZTF18abrzbyt","P48 - ZTF-Cam","","1","1","","18.37","r-ZTF","2018-08-30 12:20:09.000","ZTF_Bot1","",""
"29309","SN 2018fsq","07:17:49.861","+18:27:51.76","SN Ia","0.043","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF18abrzcgl","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","17.45","r-ZTF","2018-08-30 12:21:36.000","ZTF_Bot1","",""
"29298","SN 2018fsf","22:40:24.674","+16:11:26.86","SN Ia","0.095268","","","ZTF","ZTF","ZTF","ZTF","ZTF18abqlpgq","P48 - ZTF-Cam","","1","1","","19.78","r-ZTF","2018-08-25 10:06:14.000","ZTF_Bot1","",""
"29297","SN 2018fse","17:14:14.505","+36:27:32.30","SN Ia","0.084","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abpttky","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.9","r-ZTF","2018-08-25 06:00:00.000","ZTF_Bot1","",""
"29293","SN 2018fsa","22:25:37.050","-13:04:30.32","SN Ia","0.043","","","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ATLAS, GaiaAlerts","None","ASAS-SN; ATLAS; GaiaAlerts","ASASSN-18ts","ASASSN-1 - Brutus, ASASSN-2 - Cassius, ATLAS1 - ACAM1, Gaia - Gaia-photometric","LT - SPRAT","1","1","","17.6","V-Johnson","2018-09-03 04:33:36.000","Stanek","",""
"29290","SN 2018frx","17:23:49.803","+46:18:05.35","SN Ia","0.085","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ueh","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.187","orange-ATLAS","2018-09-03 07:07:40.000","ATLAS_Bot1","",""
"29288","SN 2018frv","20:40:31.171","-46:34:37.80","SN Ia","0.043","2MASX J20403120-4634385","0.04313","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO","ASAS-SN; ATLAS","ASASSN-18tr","ASASSN-3 - Paczynski, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18","g-Sloan","2018-09-01 02:52:48.000","Stanek","",""
"29277","SN 2018frk","22:46:16.774","-07:50:13.91","SN Ia","0.08","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18udw","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","19.06","orange-ATLAS","2018-09-01 12:00:00.000","ATLAS_Bot1","",""
"29266","SN 2018fqz","06:52:21.450","+27:28:14.63","SN Ia","0.036745","","","GaiaAlerts, ZTF, ATLAS","GaiaAlerts, ZTF, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","Gaia18clk","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","18.62","G-Gaia","2018-08-30 06:01:26.000","Gaia_Bot1","",""
"29254","SN 2018fqn","22:39:38.202","-15:05:10.17","SN Ia","0.052","GALEXASC J223938.25-150510.0","","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO","ASAS-SN; ATLAS","ASASSN-18tq","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.8","g-Sloan","2018-09-02 06:28:48.000","Stanek","",""
"29252","SN 2018fql","23:41:16.079","-28:57:44.74","SN Ia","0.049","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18udf","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.746","orange-ATLAS","2018-08-31 10:58:04.000","ATLAS_Bot1","",""
"29251","SN 2018fqk","22:33:09.021","+04:07:47.11","SN Ia","0.041","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ude","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","17.949","orange-ATLAS","2018-08-30 12:00:00.000","ATLAS_Bot1","",""
"29250","SN 2018fqj","14:23:49.003","+34:06:10.35","SN Ia","0.1","","","ZTF","ZTF","None","ZTF","ZTF18absdbvf","P48 - ZTF-Cam","MMT - MMT-Blue","1","1","","19.92","r-ZTF","2018-08-24 04:55:12.000","ZTF_Bot1","",""
"29245","SN 2018fqe","15:38:03.033","+51:21:37.30","SN Ia","0.074","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abpamut","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.94","g-ZTF","2018-08-29 03:18:43.000","ZTF_Bot1","",""
"29244","SN 2018fqd","20:51:51.412","-36:50:12.01","SN Ia","0.039","2MASX J20515213-3650127","0.039394","ASAS-SN, ATLAS","ASAS-SN, ATLAS","ePESSTO","ASAS-SN; ATLAS","ASASSN-18tp","ASASSN-3 - Paczynski, ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","17.2","g-Sloan","2018-09-01 03:07:12.000","Stanek","",""
"29243","SN 2018fqc","05:20:45.146","-23:04:04.67","SN Ia","0.085","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS18ucx","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.631","orange-ATLAS","2018-08-31 14:28:19.000","ATLAS_Bot1","",""
"29236","SN 2018fpv","15:08:04.227","+37:15:05.49","SN Ia","0.0793","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ucq","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.823","orange-ATLAS","2018-08-30 05:36:57.000","ATLAS_Bot1","",""
"29227","SN 2018fpm","22:24:21.650","-33:41:33.86","SN Ia","0.011191","NGC 7267","0.011191","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","None","ASAS-SN; GaiaAlerts","ASASSN-18to","ASASSN-3 - Paczynski, Gaia - Gaia-photometric","LCO-duPont - BC-duPont","1","1","","17","g-Sloan","2018-08-31 01:40:48.000","Stanek","",""
"29219","SN 2018fpe","15:01:03.649","+44:09:23.54","SN Ia","0.0877","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abqjvyl","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.33","r-ZTF","2018-08-23 03:54:43.000","ZTF_Bot1","",""
"29204","SN 2018fop","01:15:18.108","-06:51:32.54","SN Ia","0.02","","","Pan-STARRS1, ATLAS, ZTF","Pan-STARRS1, ATLAS, ZTF","ZTF","ATLAS; Pan-STARRS1; ZTF","PS18blk","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","17.7","w-PS1","2018-08-21 13:39:21.000","PS1_Bot1","",""
"29192","SN 2018fod","16:13:41.564","+10:39:30.68","SN Ia","0.0802","","","ZTF","ZTF","ZTF","ZTF","ZTF18aboztku","P48 - ZTF-Cam","","1","1","","19.18","r-ZTF","2018-08-23 03:30:14.000","ZTF_Bot1","",""
"29191","SN 2018foc","02:44:07.120","+37:31:27.46","SN Ia","0.031","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abnzocn","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.48","g-ZTF","2018-08-19 10:14:52.000","ZTF_Bot1","",""
"29179","SN 2018fnq","20:12:29.970","-44:06:36.00","SN Ia","0.019","","","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ATLAS, GaiaAlerts","ePESSTO","ASAS-SN; ATLAS; GaiaAlerts","ASASSN-18ti","ASASSN-3 - Paczynski, ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17","g-Sloan","2018-08-31 01:55:12.000","Stanek","",""
"29169","SN 2018fng","16:07:03.020","+15:35:44.77","SN Ia","0.03955","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18abqdadp","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","18.97","r-ZTF","2018-08-27 05:34:04.000","ZTF_Bot1","",""
"29168","SN 2018fnf","23:40:45.916","+14:06:01.34","SN Ia","0.063","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abryqnn","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.72","g-ZTF","2018-08-21 09:41:45.000","ZTF_Bot1","",""
"29167","SN 2018fne","18:31:33.440","+49:48:57.96","SN Ia","0.045","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18abpaywm","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","","1","1","","19.64","r-ZTF","2018-08-24 06:23:02.000","ZTF_Bot1","",""
"29166","SN 2018fnd","16:47:54.589","+42:58:07.61","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abpmmpo","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.71","r-ZTF","2018-08-29 05:08:09.000","ZTF_Bot1","",""
"29165","SN 2018fnc","18:16:07.456","+70:01:04.60","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abokpvh","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.47","r-ZTF","2018-08-21 05:15:21.000","ZTF_Bot1","",""
"29157","SN 2018fmu","19:45:40.963","+66:30:29.85","SN Ia","0.085","","","ZTF","ZTF","ZTF","ZTF","ZTF18aboqykf","P48 - ZTF-Cam","","1","1","","19.4","r-ZTF","2018-08-22 06:56:09.000","ZTF_Bot1","",""
"29154","SN 2018fmr","21:54:00.008","+08:06:52.87","SN Ia","0.07","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abnygkb","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","20.36","g-ZTF","2018-08-19 08:38:24.000","ZTF_Bot1","",""
"29118","SN 2018fli","15:58:11.693","+19:45:54.71","SN Ia","0.066077","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF18abmjvpb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.97","r-ZTF","2018-08-13 03:38:52.000","ZTF_Bot1","",""
"29116","SN 2018flg","16:14:46.986","+43:18:19.06","SN Ia","0.0597","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abobkii","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.79","r-ZTF","2018-08-16 04:19:12.000","ZTF_Bot1","",""
"29081","SN 2018fjx","22:27:36.806","+22:53:43.12","SN Ia","0.05684","","","ZTF","ZTF","ZTF","ZTF","ZTF18abncimo","P48 - ZTF-Cam","","1","1","","19.94","g-ZTF","2018-08-16 08:25:26.000","ZTF_Bot1","",""
"29079","SN 2018fjv","16:45:29.830","+65:14:20.60","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF18abmxdhb","P48 - ZTF-Cam","","1","1","","20.47","r-ZTF","2018-08-16 04:14:52.000","ZTF_Bot1","",""
"29078","SN 2018fju","16:19:44.230","+50:33:06.72","SN Ia","0.05584","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abmjyvo","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.82","r-ZTF","2018-08-13 03:50:24.000","ZTF_Bot1","",""
"29060","SN 2018fjc","21:38:53.126","+31:44:14.98","SN Ia","0.042","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ubh","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.903","orange-ATLAS","2018-08-21 11:29:45.000","ATLAS_Bot1","",""
"29058","SN 2018fja","21:59:01.808","+11:06:13.28","SN Ia","0.076","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18ube","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","19.189","orange-ATLAS","2018-08-21 11:58:33.000","ATLAS_Bot1","",""
"29054","SN 2018fiw","00:15:01.843","+34:48:41.17","SN Ia","0.04777","","","ATLAS, Pan-STARRS1, ZTF","ATLAS, Pan-STARRS1, ZTF","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS18uaj","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","","1","1","","19.228","orange-ATLAS","2018-08-21 13:49:26.000","ATLAS_Bot1","",""
"29053","SN 2018fiv","21:54:36.489","+18:06:55.86","SN Ia","0.05","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS18uai","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","18.908","orange-ATLAS","2018-08-21 11:52:48.000","ATLAS_Bot1","",""
